Product_ID,Product_Name,SKU_Code,Batch_Number,Manufacture_Date,Expiry_Date,Quantity_Available,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag
DEW-4523-B17-795,VeeWormex Plus,SKU-4523,B17,2023-02-01,2025-01-21,147,0.6,0.25,0,0
VIT-4524-B34-285,VeeVit-L Oral,SKU-4524,B34,2023-01-10,2024-01-05,119,0.5,0.3,0,0
IMM-4525-B77-384,VeeMune-L,SKU-4525,B77,2024-03-25,2025-01-19,73,1.0,0.6,0,1
ANT-4526-B51-789,VeeCef Injection 1gm,SKU-4526,B51,2023-01-19,2024-03-14,128,3.0,1.5,1,1
DIG-4527-B14-185,VeeLac Bolus,SKU-4527,B14,2025-01-25,2026-05-20,155,1.2,0.7,0,0
DIG-4528-B58-185,VeeLac Bolus,SKU-4528,B58,2024-08-20,2025-12-13,139,1.2,0.7,0,0
VIT-4529-B72-285,VeeVit-L Oral,SKU-4529,B72,2024-08-10,2025-08-05,153,0.5,0.3,0,0
DIG-4530-B73-185,VeeLac Bolus,SKU-4530,B73,2023-05-07,2024-08-29,171,1.2,0.7,0,0
VIT-4531-B80-285,VeeVit-L Oral,SKU-4531,B80,2025-03-30,2026-03-25,155,0.5,0.3,0,0
SUP-4532-B13-434,VeeCal-D Pet,SKU-4532,B13,2023-08-01,2025-01-22,130,2.5,1.2,0,0
ANT-4533-B27-295,VeeOxy-4000,SKU-4533,B27,2025-05-23,2026-07-17,83,2.8,1.4,1,1
DEW-4534-B20-795,VeeWormex Plus,SKU-4534,B20,2022-08-03,2024-07-23,87,0.6,0.25,0,0
VIT-4535-B63-285,VeeVit-L Oral,SKU-4535,B63,2023-06-19,2024-06-13,144,0.5,0.3,0,0
DIG-4536-B48-185,VeeLac Bolus,SKU-4536,B48,2023-07-28,2024-11-19,61,1.2,0.7,0,0
DIG-4537-B95-185,VeeLac Bolus,SKU-4537,B95,2022-09-02,2023-12-26,164,1.2,0.7,0,0
IMM-4538-B11-384,VeeMune-L,SKU-4538,B11,2022-10-27,2023-08-23,134,1.0,0.6,0,1
ANT-4539-B76-295,VeeOxy-4000,SKU-4539,B76,2023-02-10,2024-04-05,111,2.8,1.4,1,1
TOP-4540-B56-854,VeeTherm Gel,SKU-4540,B56,2024-06-07,2026-01-28,138,1.8,1.0,1,0
DIG-4541-B83-185,VeeLac Bolus,SKU-4541,B83,2025-04-16,2026-08-09,150,1.2,0.7,0,0
IMM-4542-B80-384,VeeMune-L,SKU-4542,B80,2024-01-22,2024-11-17,65,1.0,0.6,0,1
IMM-4543-B68-384,VeeMune-L,SKU-4543,B68,2023-05-10,2024-03-05,164,1.0,0.6,0,1
IMM-4544-B11-384,VeeMune-L,SKU-4544,B11,2023-10-12,2024-08-07,86,1.0,0.6,0,1
VIT-4545-B32-285,VeeVit-L Oral,SKU-4545,B32,2024-02-15,2025-02-09,170,0.5,0.3,0,0
DEW-4546-B98-795,VeeWormex Plus,SKU-4546,B98,2024-07-11,2026-07-01,52,0.6,0.25,0,0
SUP-4547-B67-434,VeeCal-D Pet,SKU-4547,B67,2024-05-08,2025-10-30,103,2.5,1.2,0,0
SUP-4548-B57-434,VeeCal-D Pet,SKU-4548,B57,2024-05-27,2025-11-18,95,2.5,1.2,0,0
DEW-4549-B45-795,VeeWormex Plus,SKU-4549,B45,2023-05-03,2025-04-22,95,0.6,0.25,0,0
VIT-4550-B23-285,VeeVit-L Oral,SKU-4550,B23,2025-05-12,2026-05-07,97,0.5,0.3,0,0
ANT-4551-B59-295,VeeOxy-4000,SKU-4551,B59,2022-09-04,2023-10-29,188,2.8,1.4,1,1
SUP-4552-B23-434,VeeCal-D Pet,SKU-4552,B23,2022-11-28,2024-05-21,66,2.5,1.2,0,0
DEW-4553-B50-795,VeeWormex Plus,SKU-4553,B50,2025-04-14,2027-04-04,167,0.6,0.25,0,0
DIG-4554-B53-185,VeeLac Bolus,SKU-4554,B53,2023-02-25,2024-06-19,109,1.2,0.7,0,0
ANT-4555-B63-295,VeeOxy-4000,SKU-4555,B63,2022-10-26,2023-12-20,61,2.8,1.4,1,1
SUP-4556-B65-434,VeeCal-D Pet,SKU-4556,B65,2025-06-26,2026-12-18,196,2.5,1.2,0,0
SUP-4557-B20-434,VeeCal-D Pet,SKU-4557,B20,2024-12-07,2026-05-31,118,2.5,1.2,0,0
TOP-4558-B31-854,VeeTherm Gel,SKU-4558,B31,2024-03-14,2025-11-04,195,1.8,1.0,1,0
ANT-4559-B13-789,VeeCef Injection 1gm,SKU-4559,B13,2023-09-16,2024-11-09,80,3.0,1.5,1,1
SUP-4560-B30-434,VeeCal-D Pet,SKU-4560,B30,2023-02-13,2024-08-06,100,2.5,1.2,0,0
ANT-4561-B73-295,VeeOxy-4000,SKU-4561,B73,2025-06-14,2026-08-08,61,2.8,1.4,1,1
ANT-4562-B43-295,VeeOxy-4000,SKU-4562,B43,2024-05-09,2025-07-03,168,2.8,1.4,1,1
ANT-4563-B36-295,VeeOxy-4000,SKU-4563,B36,2023-12-12,2025-02-04,93,2.8,1.4,1,1
TOP-4564-B88-854,VeeTherm Gel,SKU-4564,B88,2023-04-24,2024-12-14,113,1.8,1.0,1,0
DEW-4565-B85-795,VeeWormex Plus,SKU-4565,B85,2023-07-15,2025-07-04,87,0.6,0.25,0,0
DIG-4566-B13-185,VeeLac Bolus,SKU-4566,B13,2025-04-20,2026-08-13,69,1.2,0.7,0,0
ANT-4567-B84-295,VeeOxy-4000,SKU-4567,B84,2025-06-25,2026-08-19,107,2.8,1.4,1,1
DEW-4568-B46-795,VeeWormex Plus,SKU-4568,B46,2023-05-25,2025-05-14,142,0.6,0.25,0,0
IMM-4569-B78-384,VeeMune-L,SKU-4569,B78,2025-03-04,2025-12-29,80,1.0,0.6,0,1
DEW-4570-B28-795,VeeWormex Plus,SKU-4570,B28,2024-11-14,2026-11-04,109,0.6,0.25,0,0
SUP-4571-B40-434,VeeCal-D Pet,SKU-4571,B40,2024-01-14,2025-07-07,130,2.5,1.2,0,0
ANT-4572-B30-789,VeeCef Injection 1gm,SKU-4572,B30,2024-06-05,2025-07-30,179,3.0,1.5,1,1
ANT-4573-B56-295,VeeOxy-4000,SKU-4573,B56,2024-08-06,2025-09-30,99,2.8,1.4,1,1
DIG-4574-B29-185,VeeLac Bolus,SKU-4574,B29,2024-12-07,2026-04-01,108,1.2,0.7,0,0
ANT-4575-B39-789,VeeCef Injection 1gm,SKU-4575,B39,2022-12-18,2024-02-11,106,3.0,1.5,1,1
VIT-4576-B72-285,VeeVit-L Oral,SKU-4576,B72,2025-04-11,2026-04-06,133,0.5,0.3,0,0
VIT-4577-B69-285,VeeVit-L Oral,SKU-4577,B69,2024-11-08,2025-11-03,175,0.5,0.3,0,0
ANT-4578-B79-789,VeeCef Injection 1gm,SKU-4578,B79,2024-08-07,2025-10-01,133,3.0,1.5,1,1
ANT-4579-B28-789,VeeCef Injection 1gm,SKU-4579,B28,2022-12-30,2024-02-23,108,3.0,1.5,1,1
ANT-4580-B96-789,VeeCef Injection 1gm,SKU-4580,B96,2023-12-17,2025-02-09,124,3.0,1.5,1,1
SUP-4581-B12-434,VeeCal-D Pet,SKU-4581,B12,2025-04-17,2026-10-09,55,2.5,1.2,0,0
ANT-4582-B30-295,VeeOxy-4000,SKU-4582,B30,2022-12-12,2024-02-05,181,2.8,1.4,1,1
DIG-4583-B96-185,VeeLac Bolus,SKU-4583,B96,2023-05-10,2024-09-01,197,1.2,0.7,0,0
IMM-4584-B40-384,VeeMune-L,SKU-4584,B40,2024-09-24,2025-07-21,161,1.0,0.6,0,1
IMM-4585-B49-384,VeeMune-L,SKU-4585,B49,2023-11-23,2024-09-18,133,1.0,0.6,0,1
ANT-4586-B33-789,VeeCef Injection 1gm,SKU-4586,B33,2024-11-24,2026-01-18,75,3.0,1.5,1,1
ANT-4587-B70-789,VeeCef Injection 1gm,SKU-4587,B70,2025-03-30,2026-05-24,172,3.0,1.5,1,1
ANT-4588-B38-295,VeeOxy-4000,SKU-4588,B38,2023-12-12,2025-02-04,152,2.8,1.4,1,1
DIG-4589-B22-185,VeeLac Bolus,SKU-4589,B22,2023-04-05,2024-07-28,199,1.2,0.7,0,0
ANT-4590-B78-789,VeeCef Injection 1gm,SKU-4590,B78,2024-05-25,2025-07-19,74,3.0,1.5,1,1
DEW-4591-B85-795,VeeWormex Plus,SKU-4591,B85,2023-03-25,2025-03-14,120,0.6,0.25,0,0
ANT-4592-B89-789,VeeCef Injection 1gm,SKU-4592,B89,2023-01-17,2024-03-12,184,3.0,1.5,1,1
DIG-4593-B17-185,VeeLac Bolus,SKU-4593,B17,2022-07-03,2023-10-26,97,1.2,0.7,0,0
DEW-4594-B17-795,VeeWormex Plus,SKU-4594,B17,2025-03-22,2027-03-12,173,0.6,0.25,0,0
TOP-4595-B70-854,VeeTherm Gel,SKU-4595,B70,2022-11-26,2024-07-18,76,1.8,1.0,1,0
VIT-4596-B96-285,VeeVit-L Oral,SKU-4596,B96,2025-05-31,2026-05-26,118,0.5,0.3,0,0
ANT-4597-B34-789,VeeCef Injection 1gm,SKU-4597,B34,2024-08-07,2025-10-01,149,3.0,1.5,1,1
DIG-4598-B20-185,VeeLac Bolus,SKU-4598,B20,2024-12-30,2026-04-24,147,1.2,0.7,0,0
DIG-4599-B45-185,VeeLac Bolus,SKU-4599,B45,2023-02-14,2024-06-08,163,1.2,0.7,0,0
SUP-4600-B55-434,VeeCal-D Pet,SKU-4600,B55,2022-12-16,2024-06-08,81,2.5,1.2,0,0
DEW-4601-B74-795,VeeWormex Plus,SKU-4601,B74,2022-10-03,2024-09-22,102,0.6,0.25,0,0
TOP-4602-B92-854,VeeTherm Gel,SKU-4602,B92,2022-08-25,2024-04-16,161,1.8,1.0,1,0
IMM-4603-B86-384,VeeMune-L,SKU-4603,B86,2024-10-27,2025-08-23,70,1.0,0.6,0,1
IMM-4604-B40-384,VeeMune-L,SKU-4604,B40,2022-11-16,2023-09-12,150,1.0,0.6,0,1
ANT-4605-B83-789,VeeCef Injection 1gm,SKU-4605,B83,2024-10-25,2025-12-19,150,3.0,1.5,1,1
TOP-4606-B99-854,VeeTherm Gel,SKU-4606,B99,2023-08-04,2025-03-26,199,1.8,1.0,1,0
IMM-4607-B22-384,VeeMune-L,SKU-4607,B22,2023-05-07,2024-03-02,94,1.0,0.6,0,1
ANT-4608-B26-789,VeeCef Injection 1gm,SKU-4608,B26,2023-08-27,2024-10-20,183,3.0,1.5,1,1
DIG-4609-B10-185,VeeLac Bolus,SKU-4609,B10,2022-09-21,2024-01-14,147,1.2,0.7,0,0
SUP-4610-B67-434,VeeCal-D Pet,SKU-4610,B67,2025-04-23,2026-10-15,183,2.5,1.2,0,0
TOP-4611-B61-854,VeeTherm Gel,SKU-4611,B61,2024-10-01,2026-05-24,163,1.8,1.0,1,0
SUP-4612-B45-434,VeeCal-D Pet,SKU-4612,B45,2023-09-01,2025-02-22,178,2.5,1.2,0,0
DEW-4613-B13-795,VeeWormex Plus,SKU-4613,B13,2024-12-28,2026-12-18,184,0.6,0.25,0,0
IMM-4614-B65-384,VeeMune-L,SKU-4614,B65,2023-07-23,2024-05-18,69,1.0,0.6,0,1
DEW-4615-B73-795,VeeWormex Plus,SKU-4615,B73,2024-07-21,2026-07-11,141,0.6,0.25,0,0
TOP-4616-B69-854,VeeTherm Gel,SKU-4616,B69,2023-04-28,2024-12-18,60,1.8,1.0,1,0
TOP-4617-B80-854,VeeTherm Gel,SKU-4617,B80,2025-01-15,2026-09-07,161,1.8,1.0,1,0
SUP-4618-B71-434,VeeCal-D Pet,SKU-4618,B71,2023-04-15,2024-10-06,68,2.5,1.2,0,0
DIG-4619-B86-185,VeeLac Bolus,SKU-4619,B86,2023-06-12,2024-10-04,199,1.2,0.7,0,0
DIG-4620-B20-185,VeeLac Bolus,SKU-4620,B20,2022-11-24,2024-03-18,134,1.2,0.7,0,0
IMM-4621-B96-384,VeeMune-L,SKU-4621,B96,2023-12-05,2024-09-30,140,1.0,0.6,0,1
ANT-4622-B86-295,VeeOxy-4000,SKU-4622,B86,2025-01-21,2026-03-17,114,2.8,1.4,1,1
VIT-4623-B43-285,VeeVit-L Oral,SKU-4623,B43,2024-08-27,2025-08-22,179,0.5,0.3,0,0
DIG-4624-B53-185,VeeLac Bolus,SKU-4624,B53,2024-10-17,2026-02-09,60,1.2,0.7,0,0
DIG-4625-B83-185,VeeLac Bolus,SKU-4625,B83,2022-09-16,2024-01-09,56,1.2,0.7,0,0
DEW-4626-B46-795,VeeWormex Plus,SKU-4626,B46,2024-09-08,2026-08-29,69,0.6,0.25,0,0
DEW-4627-B55-795,VeeWormex Plus,SKU-4627,B55,2024-10-02,2026-09-22,97,0.6,0.25,0,0
SUP-4628-B35-434,VeeCal-D Pet,SKU-4628,B35,2023-06-05,2024-11-26,193,2.5,1.2,0,0
ANT-4629-B44-789,VeeCef Injection 1gm,SKU-4629,B44,2025-01-18,2026-03-14,134,3.0,1.5,1,1
ANT-4630-B88-295,VeeOxy-4000,SKU-4630,B88,2025-03-02,2026-04-26,167,2.8,1.4,1,1
ANT-4631-B46-295,VeeOxy-4000,SKU-4631,B46,2025-02-18,2026-04-14,107,2.8,1.4,1,1
IMM-4632-B21-384,VeeMune-L,SKU-4632,B21,2023-05-27,2024-03-22,180,1.0,0.6,0,1
DIG-4633-B99-185,VeeLac Bolus,SKU-4633,B99,2023-02-10,2024-06-04,117,1.2,0.7,0,0
DEW-4634-B28-795,VeeWormex Plus,SKU-4634,B28,2022-11-18,2024-11-07,55,0.6,0.25,0,0
ANT-4635-B12-295,VeeOxy-4000,SKU-4635,B12,2025-06-08,2026-08-02,126,2.8,1.4,1,1
ANT-4636-B42-295,VeeOxy-4000,SKU-4636,B42,2022-08-08,2023-10-02,111,2.8,1.4,1,1
DIG-4637-B77-185,VeeLac Bolus,SKU-4637,B77,2023-04-22,2024-08-14,124,1.2,0.7,0,0
VIT-4638-B75-285,VeeVit-L Oral,SKU-4638,B75,2023-08-15,2024-08-09,157,0.5,0.3,0,0
VIT-4639-B39-285,VeeVit-L Oral,SKU-4639,B39,2024-10-28,2025-10-23,78,0.5,0.3,0,0
SUP-4640-B65-434,VeeCal-D Pet,SKU-4640,B65,2024-04-16,2025-10-08,170,2.5,1.2,0,0
SUP-4641-B98-434,VeeCal-D Pet,SKU-4641,B98,2023-05-05,2024-10-26,87,2.5,1.2,0,0
DEW-4642-B60-795,VeeWormex Plus,SKU-4642,B60,2024-04-07,2026-03-28,86,0.6,0.25,0,0
SUP-4643-B36-434,VeeCal-D Pet,SKU-4643,B36,2023-02-26,2024-08-19,102,2.5,1.2,0,0
IMM-4644-B44-384,VeeMune-L,SKU-4644,B44,2023-05-26,2024-03-21,61,1.0,0.6,0,1
ANT-4645-B90-295,VeeOxy-4000,SKU-4645,B90,2023-02-11,2024-04-06,86,2.8,1.4,1,1
DEW-4646-B37-795,VeeWormex Plus,SKU-4646,B37,2022-07-25,2024-07-14,195,0.6,0.25,0,0
ANT-4647-B55-789,VeeCef Injection 1gm,SKU-4647,B55,2024-08-20,2025-10-14,85,3.0,1.5,1,1
IMM-4648-B47-384,VeeMune-L,SKU-4648,B47,2023-07-09,2024-05-04,117,1.0,0.6,0,1
DEW-4649-B74-795,VeeWormex Plus,SKU-4649,B74,2025-01-03,2026-12-24,152,0.6,0.25,0,0
ANT-4650-B16-789,VeeCef Injection 1gm,SKU-4650,B16,2023-12-05,2025-01-28,61,3.0,1.5,1,1
SUP-4651-B58-434,VeeCal-D Pet,SKU-4651,B58,2023-08-23,2025-02-13,171,2.5,1.2,0,0
ANT-4652-B47-789,VeeCef Injection 1gm,SKU-4652,B47,2024-08-10,2025-10-04,144,3.0,1.5,1,1
DIG-4653-B69-185,VeeLac Bolus,SKU-4653,B69,2022-12-14,2024-04-07,107,1.2,0.7,0,0
SUP-4654-B66-434,VeeCal-D Pet,SKU-4654,B66,2024-03-15,2025-09-06,108,2.5,1.2,0,0
VIT-4655-B37-285,VeeVit-L Oral,SKU-4655,B37,2024-05-19,2025-05-14,156,0.5,0.3,0,0
DIG-4656-B15-185,VeeLac Bolus,SKU-4656,B15,2023-03-14,2024-07-06,146,1.2,0.7,0,0
DIG-4657-B34-185,VeeLac Bolus,SKU-4657,B34,2022-08-31,2023-12-24,109,1.2,0.7,0,0
DIG-4658-B90-185,VeeLac Bolus,SKU-4658,B90,2022-07-12,2023-11-04,125,1.2,0.7,0,0
TOP-4659-B76-854,VeeTherm Gel,SKU-4659,B76,2025-05-25,2027-01-15,193,1.8,1.0,1,0
TOP-4660-B27-854,VeeTherm Gel,SKU-4660,B27,2025-01-06,2026-08-29,152,1.8,1.0,1,0
ANT-4661-B70-789,VeeCef Injection 1gm,SKU-4661,B70,2024-07-26,2025-09-19,94,3.0,1.5,1,1
SUP-4662-B21-434,VeeCal-D Pet,SKU-4662,B21,2023-03-08,2024-08-29,108,2.5,1.2,0,0
IMM-4663-B89-384,VeeMune-L,SKU-4663,B89,2023-09-15,2024-07-11,101,1.0,0.6,0,1
VIT-4664-B59-285,VeeVit-L Oral,SKU-4664,B59,2023-08-24,2024-08-18,103,0.5,0.3,0,0
DEW-4665-B98-795,VeeWormex Plus,SKU-4665,B98,2023-06-04,2025-05-24,87,0.6,0.25,0,0
DIG-4666-B22-185,VeeLac Bolus,SKU-4666,B22,2024-12-10,2026-04-04,131,1.2,0.7,0,0
IMM-4667-B88-384,VeeMune-L,SKU-4667,B88,2022-09-10,2023-07-07,126,1.0,0.6,0,1
ANT-4668-B22-789,VeeCef Injection 1gm,SKU-4668,B22,2024-10-11,2025-12-05,88,3.0,1.5,1,1
VIT-4669-B37-285,VeeVit-L Oral,SKU-4669,B37,2025-01-15,2026-01-10,107,0.5,0.3,0,0
SUP-4670-B26-434,VeeCal-D Pet,SKU-4670,B26,2022-12-30,2024-06-22,121,2.5,1.2,0,0
SUP-4671-B67-434,VeeCal-D Pet,SKU-4671,B67,2025-06-09,2026-12-01,76,2.5,1.2,0,0
DEW-4672-B97-795,VeeWormex Plus,SKU-4672,B97,2023-04-21,2025-04-10,100,0.6,0.25,0,0
ANT-4673-B13-789,VeeCef Injection 1gm,SKU-4673,B13,2025-06-18,2026-08-12,172,3.0,1.5,1,1
SUP-4674-B87-434,VeeCal-D Pet,SKU-4674,B87,2023-08-16,2025-02-06,151,2.5,1.2,0,0
DIG-4675-B83-185,VeeLac Bolus,SKU-4675,B83,2024-09-09,2026-01-02,124,1.2,0.7,0,0
TOP-4676-B93-854,VeeTherm Gel,SKU-4676,B93,2023-11-13,2025-07-05,143,1.8,1.0,1,0
ANT-4677-B57-789,VeeCef Injection 1gm,SKU-4677,B57,2024-07-25,2025-09-18,65,3.0,1.5,1,1
IMM-4678-B71-384,VeeMune-L,SKU-4678,B71,2024-05-14,2025-03-10,104,1.0,0.6,0,1
IMM-4679-B11-384,VeeMune-L,SKU-4679,B11,2024-01-11,2024-11-06,142,1.0,0.6,0,1
ANT-4680-B62-789,VeeCef Injection 1gm,SKU-4680,B62,2022-09-23,2023-11-17,104,3.0,1.5,1,1
SUP-4681-B95-434,VeeCal-D Pet,SKU-4681,B95,2022-10-29,2024-04-21,167,2.5,1.2,0,0
TOP-4682-B23-854,VeeTherm Gel,SKU-4682,B23,2024-06-11,2026-02-01,178,1.8,1.0,1,0
ANT-4683-B31-295,VeeOxy-4000,SKU-4683,B31,2023-11-21,2025-01-14,72,2.8,1.4,1,1
SUP-4684-B54-434,VeeCal-D Pet,SKU-4684,B54,2023-01-29,2024-07-22,168,2.5,1.2,0,0
TOP-4685-B97-854,VeeTherm Gel,SKU-4685,B97,2023-11-30,2025-07-22,159,1.8,1.0,1,0
ANT-4686-B26-789,VeeCef Injection 1gm,SKU-4686,B26,2023-07-24,2024-09-16,140,3.0,1.5,1,1
VIT-4687-B98-285,VeeVit-L Oral,SKU-4687,B98,2023-10-18,2024-10-12,183,0.5,0.3,0,0
TOP-4688-B16-854,VeeTherm Gel,SKU-4688,B16,2023-09-17,2025-05-09,192,1.8,1.0,1,0
ANT-4689-B26-295,VeeOxy-4000,SKU-4689,B26,2023-02-11,2024-04-06,168,2.8,1.4,1,1
TOP-4690-B42-854,VeeTherm Gel,SKU-4690,B42,2024-06-04,2026-01-25,144,1.8,1.0,1,0
ANT-4691-B57-295,VeeOxy-4000,SKU-4691,B57,2024-05-18,2025-07-12,143,2.8,1.4,1,1
DEW-4692-B63-795,VeeWormex Plus,SKU-4692,B63,2024-05-16,2026-05-06,178,0.6,0.25,0,0
ANT-4693-B32-789,VeeCef Injection 1gm,SKU-4693,B32,2024-10-14,2025-12-08,116,3.0,1.5,1,1
VIT-4694-B93-285,VeeVit-L Oral,SKU-4694,B93,2024-05-26,2025-05-21,129,0.5,0.3,0,0
SUP-4695-B11-434,VeeCal-D Pet,SKU-4695,B11,2024-10-05,2026-03-29,73,2.5,1.2,0,0
IMM-4696-B28-384,VeeMune-L,SKU-4696,B28,2025-03-26,2026-01-20,106,1.0,0.6,0,1
DIG-4697-B63-185,VeeLac Bolus,SKU-4697,B63,2024-04-08,2025-08-01,93,1.2,0.7,0,0
TOP-4698-B73-854,VeeTherm Gel,SKU-4698,B73,2025-01-30,2026-09-22,194,1.8,1.0,1,0
DEW-4699-B80-795,VeeWormex Plus,SKU-4699,B80,2023-07-06,2025-06-25,148,0.6,0.25,0,0
TOP-4700-B74-854,VeeTherm Gel,SKU-4700,B74,2024-08-12,2026-04-04,94,1.8,1.0,1,0
SUP-4701-B12-434,VeeCal-D Pet,SKU-4701,B12,2023-12-11,2025-06-03,87,2.5,1.2,0,0
ANT-4702-B84-789,VeeCef Injection 1gm,SKU-4702,B84,2024-08-06,2025-09-30,183,3.0,1.5,1,1
DIG-4703-B45-185,VeeLac Bolus,SKU-4703,B45,2023-01-20,2024-05-14,139,1.2,0.7,0,0
DIG-4704-B20-185,VeeLac Bolus,SKU-4704,B20,2023-03-29,2024-07-21,77,1.2,0.7,0,0
DEW-4705-B41-795,VeeWormex Plus,SKU-4705,B41,2023-03-12,2025-03-01,131,0.6,0.25,0,0
SUP-4706-B83-434,VeeCal-D Pet,SKU-4706,B83,2022-10-10,2024-04-02,105,2.5,1.2,0,0
ANT-4707-B26-789,VeeCef Injection 1gm,SKU-4707,B26,2023-09-15,2024-11-08,118,3.0,1.5,1,1
DEW-4708-B55-795,VeeWormex Plus,SKU-4708,B55,2022-08-14,2024-08-03,107,0.6,0.25,0,0
DIG-4709-B40-185,VeeLac Bolus,SKU-4709,B40,2024-12-08,2026-04-02,169,1.2,0.7,0,0
IMM-4710-B58-384,VeeMune-L,SKU-4710,B58,2023-03-23,2024-01-17,164,1.0,0.6,0,1
ANT-4711-B79-789,VeeCef Injection 1gm,SKU-4711,B79,2025-02-05,2026-04-01,177,3.0,1.5,1,1
ANT-4712-B62-295,VeeOxy-4000,SKU-4712,B62,2024-03-02,2025-04-26,105,2.8,1.4,1,1
DEW-4713-B95-795,VeeWormex Plus,SKU-4713,B95,2022-12-02,2024-11-21,180,0.6,0.25,0,0
TOP-4714-B92-854,VeeTherm Gel,SKU-4714,B92,2024-07-27,2026-03-19,158,1.8,1.0,1,0
ANT-4715-B31-789,VeeCef Injection 1gm,SKU-4715,B31,2024-09-21,2025-11-15,84,3.0,1.5,1,1
DEW-4716-B29-795,VeeWormex Plus,SKU-4716,B29,2023-08-31,2025-08-20,126,0.6,0.25,0,0
SUP-4717-B43-434,VeeCal-D Pet,SKU-4717,B43,2025-02-06,2026-07-31,172,2.5,1.2,0,0
TOP-4718-B55-854,VeeTherm Gel,SKU-4718,B55,2024-10-16,2026-06-08,194,1.8,1.0,1,0
DEW-4719-B86-795,VeeWormex Plus,SKU-4719,B86,2024-11-20,2026-11-10,181,0.6,0.25,0,0
VIT-4720-B13-285,VeeVit-L Oral,SKU-4720,B13,2022-07-25,2023-07-20,168,0.5,0.3,0,0
DIG-4721-B42-185,VeeLac Bolus,SKU-4721,B42,2024-08-26,2025-12-19,169,1.2,0.7,0,0
VIT-4722-B43-285,VeeVit-L Oral,SKU-4722,B43,2022-07-13,2023-07-08,148,0.5,0.3,0,0
ANT-4723-B91-295,VeeOxy-4000,SKU-4723,B91,2022-07-27,2023-09-20,68,2.8,1.4,1,1
IMM-4724-B37-384,VeeMune-L,SKU-4724,B37,2024-04-28,2025-02-22,158,1.0,0.6,0,1
ANT-4725-B72-789,VeeCef Injection 1gm,SKU-4725,B72,2022-07-12,2023-09-05,88,3.0,1.5,1,1
TOP-4726-B51-854,VeeTherm Gel,SKU-4726,B51,2023-03-11,2024-10-31,83,1.8,1.0,1,0
TOP-4727-B78-854,VeeTherm Gel,SKU-4727,B78,2024-03-30,2025-11-20,155,1.8,1.0,1,0
ANT-4728-B82-789,VeeCef Injection 1gm,SKU-4728,B82,2024-02-26,2025-04-21,195,3.0,1.5,1,1
IMM-4729-B39-384,VeeMune-L,SKU-4729,B39,2022-11-06,2023-09-02,173,1.0,0.6,0,1
IMM-4730-B49-384,VeeMune-L,SKU-4730,B49,2024-11-25,2025-09-21,116,1.0,0.6,0,1
ANT-4731-B99-295,VeeOxy-4000,SKU-4731,B99,2024-10-10,2025-12-04,107,2.8,1.4,1,1
VIT-4732-B28-285,VeeVit-L Oral,SKU-4732,B28,2025-03-08,2026-03-03,135,0.5,0.3,0,0
VIT-4733-B35-285,VeeVit-L Oral,SKU-4733,B35,2024-04-16,2025-04-11,144,0.5,0.3,0,0
VIT-4734-B44-285,VeeVit-L Oral,SKU-4734,B44,2024-05-12,2025-05-07,157,0.5,0.3,0,0
ANT-4735-B74-295,VeeOxy-4000,SKU-4735,B74,2024-03-11,2025-05-05,182,2.8,1.4,1,1
DIG-4736-B66-185,VeeLac Bolus,SKU-4736,B66,2024-08-16,2025-12-09,161,1.2,0.7,0,0
ANT-4737-B64-789,VeeCef Injection 1gm,SKU-4737,B64,2024-05-07,2025-07-01,120,3.0,1.5,1,1
ANT-4738-B32-295,VeeOxy-4000,SKU-4738,B32,2025-03-12,2026-05-06,123,2.8,1.4,1,1
DEW-4739-B17-795,VeeWormex Plus,SKU-4739,B17,2022-10-03,2024-09-22,145,0.6,0.25,0,0
ANT-4740-B12-789,VeeCef Injection 1gm,SKU-4740,B12,2022-07-12,2023-09-05,72,3.0,1.5,1,1
IMM-4741-B34-384,VeeMune-L,SKU-4741,B34,2023-08-24,2024-06-19,84,1.0,0.6,0,1
TOP-4742-B60-854,VeeTherm Gel,SKU-4742,B60,2025-05-22,2027-01-12,174,1.8,1.0,1,0
VIT-4743-B63-285,VeeVit-L Oral,SKU-4743,B63,2022-08-10,2023-08-05,191,0.5,0.3,0,0
SUP-4744-B18-434,VeeCal-D Pet,SKU-4744,B18,2022-10-30,2024-04-22,182,2.5,1.2,0,0
ANT-4745-B98-295,VeeOxy-4000,SKU-4745,B98,2024-03-22,2025-05-16,195,2.8,1.4,1,1
DIG-4746-B36-185,VeeLac Bolus,SKU-4746,B36,2023-11-23,2025-03-17,183,1.2,0.7,0,0
VIT-4747-B35-285,VeeVit-L Oral,SKU-4747,B35,2025-01-31,2026-01-26,179,0.5,0.3,0,0
ANT-4748-B32-789,VeeCef Injection 1gm,SKU-4748,B32,2023-12-05,2025-01-28,186,3.0,1.5,1,1
ANT-4749-B71-295,VeeOxy-4000,SKU-4749,B71,2024-05-25,2025-07-19,144,2.8,1.4,1,1
SUP-4750-B58-434,VeeCal-D Pet,SKU-4750,B58,2024-11-17,2026-05-11,63,2.5,1.2,0,0
SUP-4751-B69-434,VeeCal-D Pet,SKU-4751,B69,2023-02-17,2024-08-10,174,2.5,1.2,0,0
